Age,Engagement
23.25241172488818,3.775159123568422
48.19046174661094,-1.7809742787060139
45.25313030339156,0.4102358603143237
27.423789178271626,3.851555764168639
38.7920928156444,-0.4530767799004405
28.782924373312678,4.806818182058951
38.3787574123569,1.4489387584156783
44.86400995185125,-1.2486612535752364
24.49616208237444,4.0184402093825575
33.30164004532059,-0.5686493332506015
50.52168845988459,-1.5545342986296782
22.156216348958313,-0.3354039660497765
38.76669888447877,0.13340248944797062
23.520357087283145,0.008497639220800046
36.925958153042394,-1.9424059572333072
46.813516665024075,-1.7672360447683153
23.57650710116379,1.2589669404439348
33.481705025763546,0.9853610063332556
52.25636011676748,-2.9551686656953526
27.44893128316714,4.406977149764421
23.763058299322598,-0.3422754075009178
36.32578314008171,-2.0042804932235923
33.74609462351317,5.509583848309176
25.521779502751503,-0.3863709217496014
35.70276401256651,0.1865398657666979
51.60493824591154,-1.9395802916274396
50.77393678733425,-1.0257460910635416
35.588133610989665,1.6564952377829232
35.32868456545066,-0.7140927276170661
36.582465353330015,0.4380182662395482
33.19989029549527,2.451654645573906
48.96995676984292,-0.7366720855566999
33.370241223155006,8.277926852072557
25.73977205457571,1.9522500137150898
43.10004991662156,-0.23506021575228697
48.35560038879269,-1.284485972753551
34.58922931442674,4.79897878766134
36.818616081831436,3.3756943530815624
36.91167608897898,5.064089377056906
25.66692868061204,0.4757160739607862
24.150579697080577,3.0755401449878343
35.80352557725689,3.069829981595261
27.49013178859601,3.217609829324261
48.67576061890401,-0.34252409233535686
32.686569446641045,2.450827835774549
38.521784108076815,4.348262420777282
22.57605720900206,1.4213060899655414
24.82796858034407,-0.012874116748128994
32.4945697952424,-3.134313290332835
52.60399367236664,-2.419806267253219
24.65806956039033,0.4527760322099126
36.06341374621811,3.815371653641002
26.089364325733936,0.1760249593827612
32.404995590747276,0.1007427097921707
35.79273371536543,-2.1763065564905038
27.050484467879535,4.917671195999964
25.684330836563955,2.4476266369841992
39.69962487425735,1.2055488310711262
23.371203533539315,-0.6054799537615745
46.14605856059362,0.18201296237891174
32.059200368133524,-3.3508681329325034
33.5259992337516,4.070491835708074
33.531323684637755,2.6374552066652455
26.631229973509566,4.418470150257943
34.14186562337188,2.301152608047549
27.55463202393076,1.8636137446643046
36.862538666178764,4.230536724277776
20.745016973609868,-1.7064372769341136
49.00736373532757,-1.0700344097177403
27.003966414640686,4.187915722110029
51.420862435927006,-1.2978090754824976
28.734821998669098,2..1068352829490267
24.420146417789745,1.6723699683762097
34.471490225104,1.55243747707517
37.919614542061716,-1.602728525353394
50.210873314001105,-0.6211052953579921
32.34218328862862,-1.500646042168694
24.68802691662361,3.5984204752382807
47.8752099148259,-0.4665149072335998
34.69431597402964,-0.4308552084986714
35.06277070743055,7.9897078478420696
48.846727414335376,0.129454317246128
26.268396208578324,3.397200306560042
21.698672552960122,-0.8754398132725085
48.45468008451302,0.14185245841711347
36.393381078540344,0.005902647923085258
25.630270866003624,1.0605195848315974
37.61566826265953,-0.7186889891739399
36.7867441618028,-0.9102289925215232
35.86649212023762,1.427021626803193
38.68287593650872,3.544783554844881
24.747737986170502,1.0010831299325655
38.646797252558684,1.3821515453175133
28.251292325386316,2.6277262798612795
35.25027402195825,1.7626537241555726
24.35445530432008,-0.9227820789331007
22.633303438035043,2.1820257892406714
25.556123878957113,1.3244724764075986
25.25824570949486,1.0902407653317985
34.204924338333385,-0.4904348590863221
26.583480695875984,3.7591500976055263
32.84445363550503,3.4203945782927763
36.868006072015866,-2.624853880254056
25.202791694154715,1.1310946699018523
35.74232115823745,-3.3061729668202426
25.240072618601463,2.8581832782417216
27.94008724327944,3.415943932583298
34.08974288375523,-1.3333387677547512
35.41072379570868,-1.7397945250902698
38.83287266747463,4.262576471342457
34.184332370007,2.4561829588290633
34.704916707038024,-2.3785707291703457
37.41069418894642,4.879907766319521
37.202785826465615,3.8589838863269286
35.02070632010286,7.288596161450958
51.386833487538084,-2.515980745624921
54.98161514830456,-2.3021438101337712
33.6302937090175,6.129043786220207
32.831952403100374,-1.8131500182853517
26.440726998099176,3.7777750474726455
48.008946436782125,-0.8970730923368585
25.07626419550241,2.2612828779735925
38.71362325579482,4.0330889292046415
36.33394444694948,0.3924544861726693
36.21098084937433,-5.17020945667328
25.2605816151733,0.32337901767140553
36.25229888181003,2.339773797129715
33.67019805973371,3.9705124618911944
34.80584900355053,1.373228545018072
28.112596650249944,3.900685139837611
,34.865425739457564,0.2698509203923547
49.20692756754664,-0.3040159613022465
36.137052424432184,0.7818624672722209
35.780935768916436,3.4657911921677935
49.55706474137681,-0.8495339838120974
